mz,rt,H2O_Mix1_150_450.mzXML,H2O_Mix10_150_450.mzXML,H2O_Mix11_150_450.mzXML,H2O_Mix12_150_450.mzXML,H2O_Mix2_150_450.mzXML,H2O_Mix3_150_450.mzXML,H2O_Mix4_150_450.mzXML,H2O_Mix5_150_450.mzXML,H2O_Mix6_150_450.mzXML,H2O_Mix7_150_450.mzXML,H2O_Mix8_150_450.mzXML,H2O_Mix9_150_450.mzXML,MeOH_2.mzXML,SampleID,ID,SMILES,Adducts,LOGP,formula,mserror,db,rtscore,msscore,allscore,Final
361.200297,3.511066667,33585.82422,12029.04883,17731.48828,18039.66602,18706.53711,34748.50781,22771030,22626674,21372.52734,46897.69141,13708.63184,19047.69141,13479.99023,7,42;44,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C;[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[M+H]+;[M+H]+,1.021;0.14,C21H28O5;C21H28O5,-1.83267357594992;-1.83267357594992,STD;STD,-0.105050209865148;-0.345468484191886,-0.839673108996267;-0.839673108996267,-0.944723318861415;-1.18514159318815,
363.2158915,3.623816667,48154.83594,8096.180664,16605.99609,11983.22852,19929.28711,21425.36133,97636744,382142.9688,10316.52148,13745.50195,8442.102539,11761.89746,9114.523438,7,43,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[M+H]+,0.553,C21H30O5,-1.975628916,STD,-0.284050428,-0.975777403,-1.259827832,
366.1121419,1.27782,100,100,100,100,100,3348114,100,100,100,100,100,42295.14063,100,6,76,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,[M+H]+,-3.064,C16H19N3O5S,0.861831791,STD,-0.033855668,-0.185688509,-0.219544176,
369.1333516,4.144683333,175008.6094,12374827,213547.5,41131.24609,74559.10156,58084.69922,52879.38281,34328.73828,46022.59766,28287.24609,22932.84766,30556.21875,100375.3359,2,599,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,[M+H]+,1.677,C21H20O6,0.211966434,STD,-0.264603672,-0.011232442,-0.275836114,
369.2381287,3.5001,100,3846.033203,4487.359863,100,100,100,100,100,100,65103540,100,100,100,10,70,[H][C@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O,[M+H]+,2.578,C19H32N2O5,-0.754087591,STD,-0.022061186,-0.142162024,-0.16422321,
370.083079,0.472515,100,48757.21094,100,100,114115.9844,100,7197.305176,100,16090.17969,100,6052.068359,182115.4688,100,12,300,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,[M+H]+,0.667,C16H14F3N3O2S,-0.237729912,STD,-2.027510873,-0.014128878,-2.04163975,
371.1607869,4.227983333,20746.61523,14658.12891,23573.93945,100,7517.60791,7363.902344,100,266043824,441131.1563,30072.55273,7448.916992,23601.37891,56220.96484,8,638,CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1,[M+H]+,4.047,C21H26N2S2,-0.641914214,STD,-0.020745498,-0.103013465,-0.123758962,
372.2322998,5.059883333,19774.31445,32245.24414,179010.7813,35653.33594,15364.94434,28123400,261021.1719,1323123.375,259725.5938,64176.29688,10966.7334,168875.0313,152347.0625,6,273,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,[M+H]+,6.342,C26H29NO,0.269199336,STD,-0.104498429,-0.018117071,-0.1226155,
373.1647644,4.007916667,7677.055176,4693.40332,20838.26953,10142.66309,100,4797.297363,100,94659.60156,5227.869141,2067147,23887.48047,8175.915527,6777.805176,10,608,COC1=CC(CCC(=O)CC(=O)CCC2=CC(OC)=C(O)C=C2)=CC=C1O,[M+H]+,1.175,C21H24O6,0.511581787,STD,-0.337769085,-0.065428981,-0.403198067,
377.1456909,2.52555,18282.82813,100,100,100,7494.030762,5561.604004,4530.989258,100,100462.4844,23701906,5730.074707,4504.324219,5331.615234,10,286,CC1=C(C)C=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=NC2=C1,[M+H]+,-2.049,C17H20N4O6,0.322204315,STD,-0.411579099,-0.025953905,-0.437533004,
379.2220968,3.812483333,100,400565504,166844.1094,32296.75586,4207.336914,100,100,100,4527.975586,100,100,100,3721.585693,2,569,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(O)=O)NCCC(C)(C)C,[M+H]+,2.581,C20H30N2O5,-1.741298668,STD,-0.001695102,-0.758030263,-0.759725365,
383.1516825,4.339583333,106807.1016,16162.57715,29908.24609,22107.70508,39954.75781,40325.59375,332240256,241815.8125,109816.4766,24309.35156,18417.52344,36952.04297,54589.54297,7,515,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,[M+H]+,1.818,C22H23ClN2O2,-1.065280962,STD,-0.349420192,-0.283705882,-0.633126074,
384.0758057,4.517966667,278748.5313,100,100,100,100,100,9503849,100,100,100,100,100,100,7,505,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,[M+H]+,3.739,C18H19Cl2NO4,-1.543538878,STD,-0.015643109,-0.595628067,-0.611271176,
385.345754,8.263,27753.11523,3083748.25,21347.03613,17540.52148,30230.6543,26045.875,21038.48828,21999.23828,26400.29297,19279.46289,32315.12695,1473084.25,15953.4668,2,49;50;236,[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C;[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)CC[C@@]1([H])C2=CC=C2C[C@@H](O)CC[C@]12C;CC(C)CCC[C@@H](C)[C@H]1CCC2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,[M+H]+;[M+H]+;[M+H]+,10.511;9.515;9.896,C27H44O;C27H44O;C27H44O,-1.93855093061914;-1.93855093061914;-1.93855093061914,STD;STD;STD,-0.147055051762164;-0.464502295581444;-0.322084225637662,-0.939494927651083;-0.939494927651083;-0.939494927651083,-1.08654997941325;-1.40399722323253;-1.26157915328875,
389.1620382,3.901766667,5699.675781,3481.938965,7406.825195,13789.02246,100,4829.687988,100,119427456,5828.875977,5237.219238,7024.166016,89071.10156,4312.614258,8,956,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,[M+H]+,0.891,C21H25ClN2O3,-1.586055734,STD,-0.361685416,-0.628893198,-0.990578613,
390.1440531,3.7851,100,100,100,100,100,100,100,53936388,100,100,100,100,100,8,73,[H][C@]12CC3=C(NC4=CC=CC=C34)[C@H](N1C(=O)CN(C)C2=O)C1=CC2=C(OCO2)C=C1,[M+H]+,0.116,C22H19N3O4,-2.019660988,STD,-0.580870165,-1.019757627,-1.600627792,
391.1235555,4.432816667,27583.25195,100,100,5928.58252,20367.57813,17045.28516,100,100,517870.4375,100,100,100,100,9,176,CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,[M+H]+,0.287,C16H22O11,0.150850802,STD,-1.223625729,-0.005688991,-1.22931472,
392.1849976,3.461,48657.47656,224440.4375,133081.2969,72534.0625,52132.76172,43478.23047,100,100546.8906,27818.07227,18813.0332,16688.92188,135825216,13518.35742,12,299,CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1,[M+H]+,2.977,C24H25NO4,-1.646522458,STD,-0.085143125,-0.677759051,-0.762902176,
393.206309,3.79925,4247.190918,4908.585449,7068.270508,32511.7832,6998.945801,6294.284668,9520600,14284598,11198.25586,5920.275391,7627.209473,100,7339.626953,8,31;33,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C;[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,[M+H]+;[M+H]+,1.138;1.138,C22H29FO5;C22H29FO5,-2.23343148085544;-2.23343148085544,STD;STD,-0.216164208699506;-0.216164208699506,-1.24705404491903;-1.24705404491903,-1.46321825361854;-1.46321825361854,
395.1486104,4.36705,26803.92188,14231.24414,31089.64453,10841.40723,10092.9707,12045.46289,100,39124388,6558.256836,2767312,12821.37207,9158.583008,7416.478516,8,55,[H][C@@]12COC3=C(C=C(OC)C(OC)=C3)[C@]1([H])C(=O)C1=CC=C3O[C@H](CC3=C1O2)C(C)=C,[M+H]+,1.599,C23H22O6,-0.792023681,STD,-0.453487954,-0.156825378,-0.610313332,
400.1517843,4.298083333,47628.03125,100,29380.75195,190338.3438,40847.25781,33046.87109,46033.58203,100,100,100,21986.33203,100,100,4,125,C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12,[M+H]+,-3.942,C15H23N6O5S,-1.410312172,STD,-5.242060333,-0.497245106,-5.739305438,
404.1554769,4.436016667,100,20913.63867,37189.95703,31903.09375,5265.008789,100,90457128,473742.125,51190.86719,10059.46484,8348.921875,17597.91797,14989.08496,7,1076,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,[M+H]+,1.96,C21H26ClN3OS,-0.789329843,STD,-0.369008571,-0.1557604,-0.524768971,
405.2633464,4.9585,399017.1875,334935.5,370433.1563,351090.25,393830.9063,356742.125,360515.0313,39759904,359316.5313,342591.5625,356697.875,377391.0938,381595.2813,8,68,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,[M+H]+,4.574,C24H36O5,-0.525450512,STD,-0.020729405,-0.06902456,-0.089753965,
406.1926473,4.583583333,4900.712891,7594.252441,25700.55078,100,442135.125,100,174134320,340536.4688,66387.24219,100,12795.98047,25429.81055,42261.22656,7,495,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,[M+H]+,5.432,C26H28ClNO,-1.427652191,STD,-0.116652975,-0.509547695,-0.626200669,
406.2335612,2.310166667,12109.78516,2832.408203,2640.859131,100,5917.51709,6371.068848,100,21853032,11265.33496,4751.676758,100,3069.366943,4600.901855,8,790,NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,[M+H]+,-0.91,C21H31N3O5,-0.23361458,STD,-0.028651598,-0.013643943,-0.042295541,
407.1960042,3.479366667,100,100,100,100,100,100,231960624,328295.625,17421.15625,27017.37305,100,6144.881836,7485.572266,7,629,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,[M+H]+,1.816,C24H26N2O4,-1.321398598,STD,-0.00447004,-0.436523564,-0.440993604,
409.1518453,3.873283333,100,100,2665.306396,75038.28125,25192.2793,100,100,15361062,41856.125,2945.456055,6297.807129,210353.125,3331.0354,8,506,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,[M+H]+,2.079,C20H25ClN2O5,-1.56250982,STD,-0.052211703,-0.610359234,-0.662570937,
412.1912435,4.458416667,34920.25391,20102.5625,19778.32422,21108.7168,30494.16602,35284.49609,20112.26563,39120728,268075.4375,4706.118164,37361.39453,21723.05078,84051.19531,8,244,CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=CC=C(F)C=C2)C2=CC=CC=C12,[M+H]+,2.429,C24H26FNO4,-1.523589904,STD,-0.231143096,-0.580331549,-0.811474645,
415.168101,3.612316667,100,100,100,100,260026800,163854.6875,100,100,3072.727539,100,5488.65918,100,100,5,612,COC1=CC=C(C=C1)[C@@H]1SC2=CC=CC=C2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O,[M+H]+,0.987,C22H26N2O4S,-1.233252651,STD,-0.15686888,-0.380228025,-0.537096905,
423.0927022,2.45225,100,8141.902344,4020.394531,171345.9531,16262.88965,100,100,100,100,2611288.5,34113.30469,32958.78516,2213.468506,10,1066,OCC1OC(C(O)C(O)C1O)C1=C(O)C2=C(OC3=C(C=C(O)C(O)=C3)C2=O)C=C1O,[M+H]+,-0.899,C19H18O11,1.195553162,STD,-0.063840882,-0.357336841,-0.421177723,
429.2391968,3.930633333,32118.69141,26548.55078,22458.61133,46806.97266,32651.42188,14298.41797,100,264795984,428794.3438,49631.26953,29842.40234,49026.87891,102284.9688,8,398,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,[M+H]+,4.564,C25H28N6O,-1.276031313,STD,-0.230572051,-0.407063978,-0.637636029,
433.8747152,2.4826,22087.62695,100,100,100,100,100,100,100,100,100,31555382,7444.381348,100,11,58,[H][C@](N)(CC1=CC(I)=C(O)C(I)=C1)C(O)=O,[M+H]+,-0.665,C9H9I2NO3,0.57659334,STD,-0.040464462,-0.08311497,-0.123579432,
436.2337036,4.083233333,694398.5625,211505.5156,141345.1563,143591.0781,299446.4375,202751.6719,224380.0313,180769.3594,155286016,406184.0938,20258.60742,219859.8906,1110011.875,9,385,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,[M+H]+,4.409,C24H29N5O3,-1.423976905,STD,-0.116066291,-0.506927556,-0.622993847,
437.144755,3.182616667,100,100,100,100,100,230810.2969,314151.3438,100,100,100,18222.59766,100,100,7,990,OC[C@H]1O[C@@H](OC2=CC(O)=CC(O)=C2C(=O)CCC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,[M+H]+,0.068,C21H24O10,1.196504286,STD,-0.167207496,-0.357905627,-0.525113123,
441.1628215,1.9733,30548.94531,8149.638672,4371.978027,3577.256836,11360.10938,34299.79688,9442.439453,8960.525391,3750.859375,4095.877197,2877303.5,3610.56665,4421.421387,11,760,NC1=NC2=C(N=C(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)C=N2)C(N)=N1,[M+H]+,-5.2,C19H20N8O5,-0.293198272,STD,-1.55643206,-0.021491307,-1.577923366,
442.1475118,2.173883333,6764.4375,3515.650635,2153.036865,3086.487793,100,100,100,100,100,425913.1563,16419.48047,4238.581055,3177.697998,10,748,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,[M+H]+,-3.972,C19H19N7O6,1.233525273,STD,-1.004926057,-0.38039615,-1.385322206,
446.1849467,3.79925,100,100,8153.041016,100,100,100,100,39609512,6002.30957,100,17601.87109,4721.82666,100,8,331,CC1=CN=C(C=N1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,[M+H]+,0.608,C21H27N5O4S,-1.59889759,STD,-0.388807493,-0.639118376,-1.027925869,
447.0924479,3.276566667,122273.0703,54854.77734,92537.42188,39212.55078,40616.21875,7643.505859,24094.32031,100,22946.48438,14905.88477,100,7734648,5281.870605,12,810,O[C@@H]1[C@@H](O)[C@@H](OC2=C(O)C(O)=C3C(=O)C=C(OC3=C2)C2=CC=CC=C2)O[C@@H]([C@H]1O)C(O)=O,[M+H]+,0.783,C21H18O11,0.562560759,STD,-0.063635078,-0.079118652,-0.14275373,
448.1548157,3.7076,100,7579.188965,31051.68164,9384.183594,100,247221.0781,80035.34375,56629700,294819.875,16989.08984,12358.85938,37151.67188,74378.33594,8,518,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,[M+H]+,3.039,C23H27Cl2N3O2,-1.119760749,STD,-0.02556329,-0.313466034,-0.339029324,
450.320933,4.728,8084.915039,5448.12793,91370,4367.26123,100,6493.07373,44891.76563,8981767,9833951,14967.86328,10636.87598,6967.956543,61922.13672,9,11;35;74,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCC(O)=O;[H][C@@]12C[C@H](O)CC[C@]1(C)C1CC[C@]3(C)[C@H](CCC3C1[C@H](O)C2)[C@H](C)CCC(=O)NCC(O)=O;[H][C@]12CCC3C4CC[C@H]([C@H](C)CCC(=O)NCC(O)=O)[C@@]4(C)[C@@H](O)CC3[C@@]1(C)CC[C@@H](O)C2,[M+H]+;[M+H]+;[M+H]+,5.35;5.35;4.928,C26H43NO5;C26H43NO5;C26H43NO5,-1.05586011244335;-1.05586011244335;-1.05586011244335,STD;STD;STD,-0.0523906754149469;-0.0523906754149469;-0.0105269415882408,-0.278710144262221;-0.278710144262221;-0.278710144262221,-0.331100819677168;-0.331100819677168;-0.289237085850462,
455.2895813,3.559133333,100,7183.253418,9120.813477,5862.46582,100,100,253353536,645196.1875,113104.8984,38789.68359,19341.64453,13577.82617,43028.48828,7,598,COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1,[M+H]+,3.765,C27H38N2O4,-1.891985249,STD,-0.218777838,-0.894902046,-1.113679884,
459.0926921,2.19235,100,100,100,9867.277344,100,100,100,100,11857.57031,581959.25,8299.146484,2982.668213,100,10,1044,OC1=CC2=C(C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](O2)C2=CC(O)=C(O)C(O)=C2)C(O)=C1,[M+H]+,2.716,C22H18O11,1.079645354,STD,-0.975644374,-0.291408523,-1.267052896,
466.315745,4.339583333,4460.476074,100,100,511722.625,100,100,5243215,22904.13477,13996.36328,100,100,162214.375,3460.914307,7,46,[H][C@@]12CC[C@H]([C@H](C)CCC(=O)NCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@H](O)CC2C[C@H](O)CC[C@]12C,[M+H]+,3.265,C26H43NO6,-1.239641164,STD,-0.024990368,-0.384177554,-0.409167921,
474.1727702,3.32625,15967.08008,16387.52148,40377.35156,9631.369141,10676.33105,8186.212891,100,175894640,529072.25,67274.53125,26320.75977,58751.46875,102907.25,8,759;1028,NC1=NC2=C(N(C=O)C(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)CN2)C(=O)N1;OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2,[M+H]+;[M+H]+,-4.737;2.72,C20H23N7O7;C28H27NO4S,-0.866599125489631;-1.25232351020443,STD;STD,-3.74232400308812;-0.0882680652364354,-0.187748511074848;-0.392078543552686,-3.93007251416297;-0.480346608789122,
474.1738586,1.9881,17371.96094,9952.107422,7316.379883,9631.369141,9542.733398,8186.212891,7435.806641,8076.554199,8632.931641,2587969.5,38485.86328,15700.62793,6430.229004,10,759;1028,NC1=NC2=C(N(C=O)C(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)CN2)C(=O)N1;OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2,[M+H]+;[M+H]+,-4.737;2.72,C20H23N7O7;C28H27NO4S,1.42889061820758;1.04316711891839,STD;STD,-1.25001704576403;-1.24003042102616,-0.51043209970041;-0.272049409498124,-1.76044914546444;-1.51207983052428,
480.2120565,3.576116667,100,100,100,100,100,100,269103776,233969.8906,480172.1875,10517.40918,7071.197754,3929.702393,4980.731934,7,570,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,[M+H]+,3.535,C26H29N3O6,-1.799667716,STD,-0.150966443,-0.809700972,-0.960667416,
483.1283976,3.4258,100,100,3167.401123,100,4711.658203,100,33469.89453,4309506,7466.319824,100,56300.16797,100,3310.271973,8,590,COC1=C(O)C=CC(=C1)C1OC2=C(OC1CO)C=CC(=C2)C1OC2=CC(O)=CC(O)=C2C(=O)C1O,[M+H]+,0.587,C25H22O10,-0.38142304,STD,-0.161579674,-0.036370884,-0.197950557,
489.1147868,0.526425,100,7077.174805,100,100,100,100,156455.9219,100,100,100,100,100,100,7,121,C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O,[M+H]+,-4.899,C14H26N4O11P2,0.349782625,STD,-0.075452885,-0.030586971,-0.106039856,
489.2275085,3.537466667,100,10287.56836,14612.35742,12724.98438,100,100,100,82997752,355981.6563,51561.13281,18140.1875,5948.584473,55275.84375,8,383,CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1,[M+H]+,1.23,C23H32N6O4S,-0.716752578,STD,-0.077104118,-0.128433565,-0.205537682,
491.2319031,4.365316667,12487.37402,8507.144531,5782.683594,6760.725586,13661.26367,59540096,7426.380371,5146.632813,9841.655273,9065.584961,4347.421875,9431.827148,5685.568359,6,364,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O,[M+H]+,2.495,C24H34N4O5S,-0.758956871,STD,-0.163391733,-0.144003883,-0.307395616,
494.1508586,4.22655,100,100,100,100,100,100,56582356,100,338287.5,100,100,100,5175.425293,7,581,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,[M+H]+,2.589,C23H28ClN3O5S,-0.49749747,STD,-0.084924864,-0.061875933,-0.146800797,
500.3045247,4.294816667,100,4841.974609,100,100,166859.3594,100,100,100,100,100,100,3718837.75,100,12,14;17;47,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O;[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O;[H][C@@]12CC[C@H]([C@H](C)CCC(=O)NCCS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](O)CC2C[C@H](O)CC[C@]12C,[M+H]+;[M+H]+;[M+H]+,4.856;4.434;4.856,C26H45NO6S;C26H45NO6S;C26H45NO6S,0.961093812288535;0.961093812288535;0.961093812288535,STD;STD;STD,-0.119272885353806;-0.0479916025051404;-0.119272885353807,-0.230925329004827;-0.230925329004827;-0.230925329004827,-0.350198214358634;-0.278916931509968;-0.350198214358634,
516.2992147,4.0102,100,13122.04102,100,100,100,100,100,100,100,100,100,1114227.75,100,12,36,[H][C@@]12C[C@H](O)CCC1(C)C1C[C@H](O)C3(C)C(CCC3C1[C@H](O)C2)C(C)CCC(=O)NCCS(O)(=O)=O,[M+H]+,2.771,C26H45NO7S,0.496187061,STD,-0.011014003,-0.0615504,-0.072564403,
521.2299194,4.70145,100,3557.25293,100,100,16548011,100,100,56467.38281,100,100,100,100,100,5,34,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,[M+H]+,2.832,C28H37ClO7,-0.281577094,STD,-0.258527599,-0.019821415,-0.278349013,
525.9013875,3.3719,21189.21875,100,100,100,34312280,52349.66016,100,100,6246.186035,100,100,100,3406.623535,5,708,NC(CC1=CC(I)=C(OC2=CC=C(O)C=C2)C(I)=C1)C(O)=O,[M+H]+,0.26,C15H13I2NO4,1.345941594,STD,-0.218034866,-0.452889694,-0.67092456,
528.21521,4.0074,100,100,100,100,100,100,100,121765.0078,100,100,51489.01563,100,100,8,630,COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1)C2=O,[M+H]+,2.41,C27H33N3O6S,-2.047534871,STD,-0.044636427,-1.048099762,-1.092736189,
528.21698,4.605083333,100,100,100,100,100,383702.0313,100,11695731,14197.97656,100,100,100,8171.886719,8,630,COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1)C2=O,[M+H]+,2.41,C27H33N3O6S,1.303404652,STD,-0.331715579,-0.424715922,-0.756431501,
581.1873779,2.927433333,100,100,100,100,2263375.5,11547.50488,100,100,100,100,14144.73047,3972.226074,100,5,104,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=CC(O)=C3C(=O)C[C@H](OC3=C2)C2=CC=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,[M+H]+,-1.35,C27H32O14,1.526581137,STD,-0.459096608,-0.582612492,-1.0417091,
585.2703451,7.058133333,100,100,100,100,100,100,100,100,100,100,100,2239089.5,100,12,289,CC1=C(C=C)\C(NC1=O)=C\C1=C(C)C(CCC(O)=O)=C(CC2=C(CCC(O)=O)C(C)=C(N2)\C=C2/NC(=O)C(C=C)=C2C)N1,[M+H]+,2.167,C33H36N4O6,-0.725900296,STD,-4.602688281,-0.13173281,-4.734421091,
595.5663859,7.68385,152457.3906,100,100,100,59944.09375,28829.17188,20622.14844,18624.00977,100,100,100,100,100,1,460,CCCCCCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCCCCCC,[M+H]+,17.848,C38H74O4,0.654847146,STD,-4.689758844,-0.107206196,-4.79696504,
597.3937988,6.4911,17552.04102,100,100,100,9194.053711,12289.5498,100,100,100,100,10847225,15567.04785,10085.7627,11,127,C\C(\C=C\C=C(/C)\C=C\C1=C(C)C(=O)[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C(=O)[C@@H](O)CC1(C)C,[M+H]+,9.696,C40H52O4,-0.07762363,STD,-0.205880591,-0.001506357,-0.207386948,
609.1823934,3.090216667,9254751,100,100,100,43791.94531,44248.01953,100,46691.19531,100,3587.821533,2553.524658,3052.89917,3116.364746,1,584,COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O1)C=C(OC1OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C1O)C=C2O,[M+H]+,-1.03,C28H32O15,1.621832702,STD,-0.463929878,-0.657585328,-1.121515206,
609.28007,3.816666667,308388896,14849.98047,43828.39844,12379.52832,343596.125,116826.7109,136101.5,256221.7344,70368.04688,26764.46289,25378.79883,59525.87891,50435.58203,1,69,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,[M+H]+,2.404,C33H40N2O9,-0.978060912,STD,-0.009349674,-0.239150787,-0.248500461,
